price,model_year,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,brand,car_model
4200,2003,fair,8,hybrid,170000.0,automatic,truck,black,1,2018-10-21,5,ford,f150
3000,1988,excellent,8,hybrid,160447.0,automatic,truck,blue,1,2018-06-20,66,ford,f150
7990,2006,good,6,hybrid,82158.0,automatic,truck,silver,1,2018-11-19,39,ford,ranger
7450,2016,excellent,4,hybrid,121493.0,automatic,hatchback,silver,0,2018-06-11,11,hyundai,elantra
17295,2010,excellent,8,hybrid,77412.0,automatic,truck,grey,1,2019-04-09,40,chevrolet,silverado 1500
7295,2007,excellent,4,hybrid,67200.0,automatic,sedan,grey,0,2018-10-10,26,toyota,camry
7500,2011,like new,4,hybrid,154000.0,automatic,sedan,grey,0,2018-05-03,20,toyota,camry le
9500,2010,like new,6,hybrid,148000.0,automatic,SUV,brown,1,2019-01-26,65,bmw,x5
20000,2014,like new,8,hybrid,135000.0,automatic,truck,brown,1,2019-04-05,36,ram,1500
6995,2010,excellent,6,hybrid,129000.0,automatic,SUV,grey,1,2019-02-21,18,ford,explorer
6995,2010,excellent,4,hybrid,105000.0,automatic,sedan,grey,0,2019-02-02,64,toyota,camry
6995,2010,excellent,4,hybrid,125000.0,automatic,sedan,grey,0,2018-12-23,23,toyota,corolla
11995,2002,excellent,6,hybrid,86000.0,manual,SUV,red,1,2019-03-27,105,jeep,wrangler
6995,2005,excellent,4,hybrid,113000.0,automatic,wagon,green,1,2018-07-22,45,subaru,outback
7500,2009,excellent,4,hybrid,94000.0,automatic,sedan,brown,0,2018-06-05,47,toyota,camry le
3595,2006,excellent,4,hybrid,198000.0,automatic,sedan,silver,0,2018-09-05,16,honda,accord
4600,2007,good,6,hybrid,144500.0,automatic,SUV,black,1,2018-08-16,29,ford,edge
1700,2002,good,6,hybrid,129000.0,automatic,mini-van,blue,0,2018-05-11,41,dodge,grand caravan
20997,2015,like new,6,hybrid,84769.0,automatic,SUV,white,0,2018-06-06,11,buick,enclave
2599,2014,like new,6,hybrid,46349.0,automatic,coupe,silver,0,2018-10-24,18,ford,mustang
4900,2003,excellent,4,hybrid,120125.0,automatic,sedan,grey,0,2019-02-24,22,toyota,camry
3500,2001,good,8,hybrid,113100.0,manual,truck,blue,0,2019-02-17,14,ram,1500
38000,2017,excellent,8,hybrid,41100.0,automatic,truck,red,0,2018-09-23,98,chevrolet,silverado 1500
3995,2011,excellent,6,hybrid,139000.0,automatic,van,unknown,0,2018-10-23,7,dodge,grand caravan
4500,2013,excellent,4,hybrid,122000.0,automatic,sedan,grey,0,2018-12-13,46,kia,soul
2995,2012,excellent,6,hybrid,170000.0,automatic,van,silver,0,2018-12-12,10,dodge,grand caravan
14990,2018,like new,4,hybrid,22764.0,automatic,sedan,grey,0,2018-08-18,58,volkswagen,jetta
2599,2014,like new,4,hybrid,37539.0,automatic,SUV,grey,1,2018-12-13,14,honda,crv
41460,2018,excellent,6,hybrid,29080.0,automatic,truck,white,1,2018-06-15,29,ford,f150
6900,2008,excellent,6,hybrid,138332.0,automatic,SUV,black,0,2018-07-03,32,gmc,acadia
5000,2006,good,8,hybrid,159000.0,automatic,truck,unknown,1,2018-08-22,48,ram,1500
24500,2016,excellent,6,hybrid,71600.0,automatic,SUV,red,1,2018-05-04,18,ford,explorer
3000,1987,good,8,hybrid,170000.0,automatic,truck,custom,0,2018-09-10,120,ford,f250
4950,2011,good,4,hybrid,76700.0,manual,sedan,grey,0,2018-07-19,5,hyundai,elantra
7500,2010,excellent,6,hybrid,98600.0,automatic,mini-van,brown,0,2018-07-20,58,honda,odyssey
5249,2012,excellent,5,hybrid,125000.0,automatic,wagon,unknown,0,2018-08-24,49,volkswagen,jetta
5000,2008,good,6,hybrid,170000.0,automatic,mini-van,green,0,2019-03-25,39,toyota,sienna
4800,2003,good,8,hybrid,199000.0,automatic,truck,green,1,2018-12-02,7,chevrolet,silverado
14900,2014,fair,8,hybrid,102000.0,automatic,truck,unknown,1,2018-05-20,51,ford,f150
6495,2002,good,8,hybrid,163000.0,automatic,SUV,unknown,1,2018-12-06,80,chevrolet,tahoe
4900,2009,good,4,hybrid,127658.0,automatic,SUV,grey,1,2018-08-05,21,subaru,forester
7000,2011,good,4,hybrid,94000.0,manual,SUV,green,1,2018-06-10,26,subaru,forester
22781,2018,excellent,6,hybrid,26325.0,automatic,SUV,unknown,1,2018-06-18,56,jeep,cherokee
4200,2009,excellent,6,hybrid,152462.0,automatic,truck,white,0,2018-07-25,27,ford,ranger
2699,2007,good,6,hybrid,136000.0,automatic,sedan,black,0,2018-09-26,20,ford,fusion
6580,2006,excellent,8,hybrid,150334.0,automatic,SUV,grey,0,2018-10-07,29,chevrolet,suburban
2500,1998,good,8,hybrid,241560.0,automatic,SUV,white,1,2018-06-27,96,jeep,grand cherokee
10495,2015,excellent,4,hybrid,72283.0,automatic,sedan,black,0,2018-12-04,21,chrysler,200
32000,2003,excellent,8,hybrid,18000.0,manual,coupe,black,0,2019-03-04,7,ford,mustang
34950,2016,like new,6,hybrid,20810.0,automatic,truck,white,1,2018-10-23,62,toyota,tacoma
9500,2010,excellent,8,hybrid,128000.0,automatic,truck,unknown,0,2019-03-31,56,ram,1500
5895,2004,excellent,8,hybrid,159000.0,automatic,SUV,white,1,2018-05-11,29,ford,expedition
4495,2006,excellent,6,hybrid,181000.0,automatic,SUV,silver,0,2018-05-09,26,ford,explorer
9999,2013,good,4,hybrid,71352.0,automatic,sedan,silver,0,2019-04-07,53,ford,fusion se
29000,2016,like new,8,hybrid,29500.0,automatic,truck,unknown,1,2019-01-21,13,chevrolet,silverado
6995,2012,good,4,hybrid,141000.0,automatic,hatchback,purple,1,2018-08-01,3,subaru,impreza
6400,2015,excellent,4,hybrid,21245.0,automatic,sedan,blue,0,2019-01-22,70,nissan,versa
23500,2016,excellent,8,hybrid,37000.0,automatic,truck,unknown,1,2018-11-14,21,ram,1500
28950,2017,excellent,6,hybrid,39888.0,automatic,SUV,unknown,1,2019-02-26,15,jeep,wrangler
8994,2013,excellent,4,hybrid,110355.0,automatic,SUV,black,1,2018-07-12,35,chevrolet,equinox
4495,2008,good,4,hybrid,144000.0,manual,sedan,unknown,1,2019-02-12,79,subaru,impreza
30000,2011,excellent,8,hybrid,122135.0,automatic,truck,black,1,2018-05-24,27,ram,2500
6995,2012,good,6,hybrid,160501.0,automatic,mini-van,black,0,2018-08-07,69,dodge,grand caravan
7800,2018,excellent,3,hybrid,27000.0,automatic,sedan,grey,0,2018-05-24,27,ford,focus se
7500,2012,good,8,hybrid,221000.0,automatic,truck,yellow,0,2019-03-05,52,chevrolet,silverado 2500hd
16900,2005,excellent,6,hybrid,310920.0,manual,truck,orange,1,2018-10-12,21,ram,3500
27995,2006,like new,8,hybrid,69000.0,automatic,truck,white,1,2018-07-07,45,chevrolet,silverado 2500hd
69900,1969,new,8,hybrid,1000.0,automatic,convertible,unknown,0,2019-04-10,60,chevrolet,camaro
20990,2014,good,8,hybrid,121437.0,automatic,truck,unknown,1,2018-08-14,25,ram,2500
13490,2012,good,8,hybrid,80836.0,automatic,truck,white,0,2019-02-18,11,ford,econoline
2495,2005,good,6,hybrid,122000.0,automatic,sedan,black,0,2019-03-21,107,hyundai,sonata
10000,2004,excellent,4,hybrid,114400.0,manual,offroad,red,1,2019-04-06,32,jeep,wrangler
2495,2007,good,4,hybrid,141000.0,manual,sedan,grey,0,2018-10-06,34,ford,focus
4850,2003,excellent,4,hybrid,167000.0,manual,hatchback,unknown,1,2018-11-07,55,subaru,forester
9990,2010,excellent,6,hybrid,98285.0,automatic,sedan,black,0,2018-12-11,50,ford,edge
12950,2015,excellent,6,hybrid,91277.0,automatic,truck,white,0,2018-08-01,10,chevrolet,silverado 1500
5000,1993,excellent,8,hybrid,191000.0,automatic,truck,black,1,2018-10-28,7,chevrolet,silverado
1995,2004,good,6,hybrid,143000.0,automatic,sedan,black,0,2019-01-15,8,chevrolet,malibu
29990,2017,excellent,6,hybrid,27875.0,automatic,truck,unknown,0,2018-12-17,80,ford,f150
4400,2011,good,4,hybrid,152000.0,automatic,SUV,white,0,2018-06-12,5,ford,escape
3000,2009,good,4,hybrid,143000.0,automatic,coupe,blue,0,2019-03-26,105,nissan,sentra
8900,2013,good,6,hybrid,117000.0,automatic,SUV,black,1,2019-03-10,35,ford,explorer
18000,2005,good,6,hybrid,158000.0,automatic,truck,white,1,2018-10-19,57,ram,2500
1500,2009,excellent,6,hybrid,180000.0,automatic,SUV,black,1,2019-03-03,39,jeep,grand cherokee laredo
8800,2006,good,8,hybrid,168000.0,automatic,other,yellow,0,2018-06-16,42,dodge,charger
8888,2010,excellent,4,hybrid,149613.0,other,SUV,custom,0,2019-03-15,48,toyota,rav4
14888,2015,excellent,6,hybrid,71344.0,automatic,convertible,grey,0,2019-04-19,66,ford,mustang
8000,2008,good,5,hybrid,124000.0,manual,truck,blue,0,2019-01-18,12,toyota,tacoma
5900,2013,good,6,hybrid,145000.0,automatic,sedan,grey,1,2018-06-07,7,ford,taurus
6900,2014,good,6,hybrid,115000.0,automatic,sedan,white,1,2019-02-08,32,ford,taurus
18000,2015,excellent,6,hybrid,34000.0,automatic,truck,white,1,2019-01-29,46,chevrolet,silverado
2695,2004,excellent,4,hybrid,177000.0,manual,sedan,unknown,0,2019-03-03,30,honda,accord
8000,2005,good,8,hybrid,148000.0,automatic,truck,white,1,2018-05-20,29,gmc,sierra
6900,2013,good,6,hybrid,121000.0,automatic,SUV,unknown,1,2018-09-09,81,ford,explorer
500,2003,excellent,4,hybrid,90000.0,automatic,sedan,red,0,2019-02-22,7,volkswagen,passat
24995,2013,excellent,6,hybrid,105000.0,automatic,truck,grey,1,2019-03-28,3,ford,f150
18900,2010,like new,8,hybrid,120000.0,automatic,truck,white,1,2019-01-07,40,ford,f150
13995,2002,excellent,8,hybrid,185000.0,automatic,truck,green,1,2018-06-22,23,ford,f350
12888,2018,like new,4,hybrid,23765.0,automatic,hatchback,unknown,0,2019-04-03,102,ford,focus se
21750,2015,excellent,6,hybrid,84241.0,automatic,truck,white,0,2018-05-15,22,ford,f150
13888,2017,excellent,4,hybrid,52126.0,automatic,sedan,brown,0,2018-07-01,16,hyundai,sonata
9900,2014,good,8,hybrid,89000.0,automatic,sedan,unknown,1,2018-08-04,18,dodge,charger
10900,2013,good,8,hybrid,91000.0,automatic,SUV,white,0,2018-11-07,44,chevrolet,tahoe
460,2018,like new,8,hybrid,5632.0,automatic,coupe,grey,0,2018-07-27,56,chevrolet,camaro
9900,2013,good,8,hybrid,113000.0,automatic,SUV,white,0,2019-03-05,36,chevrolet,tahoe
5850,2014,excellent,4,hybrid,24700.0,automatic,sedan,unknown,0,2018-09-18,7,ford,focus se
3300,2006,good,6,hybrid,159000.0,automatic,sedan,black,0,2018-05-22,15,ford,fusion
41788,2018,excellent,8,hybrid,55621.0,automatic,truck,unknown,1,2018-05-11,32,chevrolet,silverado 2500hd
19900,2011,excellent,8,hybrid,21684.0,manual,convertible,black,0,2019-03-09,26,ford,mustang
8000,2014,excellent,4,hybrid,62094.0,manual,hatchback,unknown,0,2018-05-02,26,kia,soul
16900,2012,excellent,8,hybrid,119800.0,automatic,truck,red,1,2018-09-28,98,ram,1500
7000,2004,good,8,hybrid,270000.0,automatic,truck,black,1,2018-12-13,82,toyota,tundra
8500,1996,excellent,8,hybrid,99600.0,automatic,truck,white,0,2018-10-11,4,gmc,sierra 1500
6999,2006,good,6,hybrid,130132.0,automatic,sedan,black,0,2018-11-13,25,ford,fusion
3200,1992,good,8,hybrid,145700.0,automatic,truck,unknown,1,2018-06-18,39,gmc,sierra
2600,1997,good,6,hybrid,175000.0,automatic,van,purple,0,2018-10-20,6,dodge,grand caravan
14999,2007,excellent,6,hybrid,122140.0,automatic,SUV,white,1,2018-07-27,33,jeep,wrangler
5200,2010,excellent,4,hybrid,75000.0,automatic,coupe,silver,0,2019-03-14,42,honda,civic
19950,2016,excellent,8,hybrid,94212.0,automatic,truck,unknown,1,2018-12-05,45,chevrolet,silverado 1500
4100,2006,good,4,hybrid,104000.0,automatic,SUV,unknown,1,2018-12-31,17,honda,crv
5995,2004,good,8,hybrid,132000.0,automatic,truck,unknown,1,2018-08-12,65,dodge,dakota
6700,2009,good,8,hybrid,177000.0,automatic,truck,white,1,2019-01-28,4,ford,f150
21000,1967,excellent,8,hybrid,94000.0,automatic,convertible,blue,0,2018-06-17,9,chevrolet,malibu
14700,2014,excellent,6,hybrid,90000.0,automatic,truck,silver,1,2018-09-13,45,toyota,tacoma
42980,2018,excellent,8,hybrid,27938.0,automatic,truck,white,1,2018-06-12,30,chevrolet,silverado 3500hd
28998,2015,excellent,8,hybrid,123580.0,automatic,other,white,1,2018-12-22,11,chevrolet,silverado 3500hd
4000,2012,good,4,hybrid,29361.0,automatic,sedan,white,0,2019-04-10,64,honda,civic
2750,2002,excellent,6,hybrid,165000.0,automatic,sedan,unknown,0,2018-09-29,19,toyota,camry
8500,2007,excellent,4,hybrid,147000.0,automatic,SUV,silver,1,2018-07-29,32,honda,crv
2990,2006,good,6,hybrid,179300.0,automatic,mini-van,brown,0,2018-05-26,14,honda,odyssey
6500,2011,excellent,4,hybrid,78000.0,automatic,sedan,black,0,2019-03-17,6,chevrolet,malibu
2000,2009,fair,4,hybrid,107500.0,automatic,sedan,unknown,0,2018-08-09,10,volkswagen,jetta
4900,2012,excellent,4,hybrid,140278.0,automatic,sedan,blue,0,2019-03-30,48,hyundai,elantra
3900,2008,excellent,4,hybrid,153000.0,automatic,hatchback,blue,0,2018-06-21,70,toyota,prius
11995,2008,good,8,hybrid,117611.0,automatic,truck,unknown,1,2019-03-09,6,chevrolet,silverado
10950,2004,excellent,8,hybrid,225882.0,automatic,truck,grey,1,2018-12-15,31,ford,f250
11250,1997,excellent,6,hybrid,167000.0,automatic,truck,red,0,2019-04-16,12,ram,2500
5500,2006,good,8,hybrid,153000.0,automatic,truck,blue,0,2018-09-14,55,ram,1500
9500,2008,excellent,8,hybrid,180000.0,automatic,truck,white,0,2018-09-25,3,gmc,sierra
34545,2017,excellent,6,hybrid,45483.0,automatic,SUV,black,1,2019-03-30,23,jeep,wrangler
16995,2013,excellent,6,hybrid,122000.0,automatic,truck,black,1,2018-06-13,71,ford,f150
700,2001,fair,4,hybrid,119000.0,manual,hatchback,black,0,2018-08-26,51,ford,focus
38499,2014,like new,6,hybrid,73800.0,automatic,truck,grey,1,2018-09-10,97,ram,2500
50250,2016,excellent,6,hybrid,31757.0,automatic,truck,black,1,2018-11-29,55,ram,2500
5995,2013,excellent,4,hybrid,183804.0,automatic,sedan,grey,0,2018-12-11,4,toyota,prius
22100,2018,good,6,hybrid,27609.0,other,truck,silver,1,2018-08-11,38,nissan,frontier crew cab sv
26000,2015,good,8,hybrid,39274.0,other,coupe,black,0,2019-01-01,71,ford,mustang gt coupe 2d
4200,2000,good,8,hybrid,183500.0,automatic,truck,unknown,1,2019-01-12,91,ford,f150
5500,2008,excellent,6,hybrid,140000.0,automatic,SUV,silver,1,2018-05-21,45,jeep,liberty
13900,2014,excellent,6,hybrid,37900.0,automatic,coupe,silver,0,2019-03-19,29,chevrolet,camaro
12950,2013,excellent,6,hybrid,51479.0,automatic,coupe,red,0,2018-05-25,20,ford,mustang
6000,2002,good,4,hybrid,45000.0,manual,truck,unknown,0,2019-03-02,75,ford,ranger
6948,2002,excellent,8,hybrid,154677.0,automatic,SUV,white,1,2018-05-04,40,chevrolet,suburban
4999,1994,excellent,8,hybrid,90692.0,automatic,truck,unknown,0,2018-08-12,28,chevrolet,silverado 1500
19000,2015,excellent,6,hybrid,70000.0,automatic,wagon,white,1,2019-04-10,21,subaru,outback
12995,2013,excellent,4,hybrid,46150.0,automatic,wagon,black,1,2018-08-05,69,nissan,rogue
14995,2013,excellent,4,hybrid,60150.0,automatic,wagon,unknown,1,2018-12-16,1,honda,crv
42995,2018,excellent,8,hybrid,40800.0,automatic,SUV,black,1,2018-12-08,38,chevrolet,suburban
20995,2013,excellent,8,hybrid,96100.0,automatic,truck,unknown,1,2018-12-05,7,ram,1500
14995,2011,excellent,6,hybrid,54200.0,automatic,truck,unknown,1,2018-10-03,97,ford,ranger
15500,2011,excellent,8,hybrid,156000.0,automatic,truck,white,1,2018-05-22,24,ford,f150
7997,2009,excellent,8,hybrid,0.0,automatic,SUV,white,1,2019-01-28,27,gmc,yukon
10977,2015,excellent,4,hybrid,66315.0,automatic,SUV,grey,0,2018-10-21,32,nissan,rogue
7577,2006,good,8,hybrid,227913.0,automatic,truck,white,1,2018-06-03,9,gmc,sierra 1500
6900,2015,good,4,hybrid,0.0,automatic,sedan,unknown,0,2019-03-17,117,hyundai,elantra
9788,2010,excellent,4,hybrid,83050.0,automatic,hatchback,unknown,0,2019-04-19,63,toyota,prius
4900,2005,good,4,hybrid,0.0,automatic,sedan,unknown,0,2018-09-22,77,toyota,corolla
3500,2011,good,4,hybrid,181000.0,automatic,sedan,unknown,0,2018-11-02,34,nissan,sentra
8395,2008,excellent,6,hybrid,184657.0,automatic,SUV,black,1,2018-10-15,10,toyota,highlander
11650,2012,excellent,4,hybrid,30395.0,automatic,sedan,unknown,0,2018-11-25,64,hyundai,sonata
9995,2012,excellent,4,hybrid,76420.0,automatic,sedan,unknown,0,2018-11-02,11,volkswagen,jetta
4995,2010,excellent,6,hybrid,133719.0,automatic,sedan,white,0,2019-01-11,6,chevrolet,impala
14995,2013,excellent,6,hybrid,113430.0,automatic,SUV,white,0,2018-12-03,9,honda,pilot
10747,2014,excellent,4,hybrid,184141.0,automatic,SUV,blue,1,2019-01-22,31,subaru,forester
6900,2008,good,4,hybrid,0.0,other,sedan,blue,0,2018-11-22,43,toyota,corolla
8500,2008,excellent,8,hybrid,232000.0,automatic,truck,white,0,2018-08-09,32,ford,f350 sd
4900,2011,good,4,hybrid,95464.0,automatic,sedan,black,0,2019-03-09,15,nissan,sentra
8950,2014,good,4,hybrid,116000.0,automatic,mini-van,unknown,0,2018-09-21,28,chrysler,town & country
20200,2018,good,6,hybrid,49596.0,other,truck,black,1,2019-02-14,92,nissan,frontier crew cab sv
7900,2013,good,5,hybrid,94515.0,automatic,sedan,white,0,2018-07-28,7,volkswagen,passat
5900,2009,excellent,6,hybrid,186703.0,automatic,SUV,blue,0,2018-12-06,50,hyundai,santa fe
9900,2017,good,4,hybrid,0.0,automatic,sedan,unknown,0,2018-08-07,15,chevrolet,cruze
1295,2000,good,4,hybrid,240000.0,automatic,sedan,red,0,2019-01-04,47,honda,accord
29995,2016,good,6,hybrid,34500.0,automatic,wagon,grey,1,2019-02-26,44,jeep,wrangler unlimited
9900,2017,good,4,hybrid,0.0,automatic,sedan,red,0,2018-11-16,66,hyundai,elantra
5500,2010,good,4,hybrid,144000.0,automatic,sedan,white,0,2018-12-23,23,nissan,altima
12950,2013,good,6,hybrid,173699.0,automatic,truck,white,1,2019-02-08,61,ford,f150
14900,2012,excellent,8,hybrid,168636.0,automatic,truck,white,1,2018-06-29,18,chevrolet,silverado 2500hd
9900,2007,excellent,8,hybrid,230515.0,automatic,SUV,blue,1,2018-07-23,71,chevrolet,suburban
16000,2009,excellent,8,hybrid,84110.0,automatic,truck,unknown,1,2018-12-15,68,gmc,sierra 1500
12000,1988,excellent,8,hybrid,77495.0,manual,hatchback,custom,0,2019-01-04,28,chevrolet,corvette
15999,2008,excellent,6,hybrid,96585.0,automatic,SUV,green,1,2019-01-11,46,jeep,wrangler
4500,2009,good,6,hybrid,137000.0,automatic,sedan,blue,0,2019-03-15,3,dodge,charger
9999,2013,excellent,4,hybrid,158025.0,automatic,truck,unknown,0,2019-04-13,13,toyota,tacoma
2395,2000,good,6,hybrid,149000.0,automatic,sedan,grey,0,2019-01-14,15,honda,accord
5900,2010,good,4,hybrid,136000.0,automatic,SUV,silver,1,2018-08-06,22,nissan,rogue
24900,2017,like new,8,hybrid,37000.0,automatic,truck,grey,0,2019-02-10,20,toyota,tundra
6800,2010,excellent,4,hybrid,81000.0,automatic,SUV,black,1,2019-03-12,31,subaru,forester
30000,2012,like new,6,hybrid,75000.0,automatic,truck,white,1,2019-03-22,84,toyota,tacoma
14900,2011,excellent,8,hybrid,96249.0,automatic,truck,blue,1,2018-11-08,84,gmc,sierra 1500
17900,2013,excellent,8,hybrid,118068.0,automatic,truck,white,1,2018-08-26,26,chevrolet,silverado 3500hd
14900,2011,excellent,8,hybrid,127856.0,automatic,truck,white,1,2018-06-16,40,chevrolet,silverado 2500hd
11900,2016,excellent,4,hybrid,106579.0,automatic,truck,white,0,2018-12-20,9,chevrolet,colorado
6450,2013,excellent,4,hybrid,94144.0,automatic,sedan,unknown,0,2019-01-12,1,ford,focus
15900,2013,excellent,8,hybrid,95737.0,automatic,truck,blue,1,2018-10-21,13,gmc,sierra 1500
14000,2016,excellent,4,hybrid,65000.0,automatic,SUV,silver,0,2019-03-30,9,toyota,rav4
14900,2012,excellent,8,hybrid,152949.0,automatic,truck,white,1,2019-02-19,32,chevrolet,silverado 2500hd
17900,2011,excellent,8,hybrid,94260.0,automatic,truck,silver,1,2019-02-03,51,chevrolet,silverado 2500hd
8900,2011,excellent,4,hybrid,72011.0,automatic,truck,white,0,2018-09-03,97,ford,ranger
6900,2002,excellent,6,hybrid,219000.0,automatic,SUV,silver,1,2018-07-17,9,toyota,4runner
12900,2013,excellent,8,hybrid,190460.0,automatic,truck,unknown,1,2018-10-17,52,chevrolet,silverado 2500hd
8950,2014,excellent,4,hybrid,138500.0,automatic,wagon,silver,1,2018-08-29,44,subaru,outback
22900,2015,excellent,8,hybrid,135320.0,automatic,truck,unknown,1,2019-03-14,14,gmc,sierra 2500hd
21900,2015,excellent,8,hybrid,141687.0,automatic,truck,unknown,1,2019-01-27,16,gmc,sierra 2500hd
7450,2008,like new,6,hybrid,207000.0,automatic,SUV,silver,0,2018-08-15,41,toyota,4runner
1000,2012,like new,6,hybrid,126000.0,automatic,SUV,silver,1,2018-10-25,58,jeep,liberty
13900,2012,excellent,8,hybrid,179277.0,automatic,truck,white,1,2018-05-08,22,chevrolet,silverado 2500hd
9900,2011,excellent,8,hybrid,110949.0,automatic,truck,white,0,2018-12-09,34,chevrolet,silverado 1500
4900,2010,excellent,4,hybrid,66600.0,automatic,sedan,unknown,0,2018-09-12,69,chevrolet,malibu
9900,2009,excellent,8,hybrid,98508.0,automatic,SUV,white,1,2018-06-24,15,ford,expedition
6900,2009,excellent,4,hybrid,59314.0,automatic,SUV,white,0,2018-09-14,45,ford,escape
9450,2008,excellent,5,hybrid,90103.0,automatic,truck,white,1,2018-09-03,31,chevrolet,colorado
17450,2013,excellent,8,hybrid,120312.0,automatic,truck,white,1,2019-02-07,37,chevrolet,silverado 2500hd
5800,2004,excellent,8,hybrid,160000.0,automatic,SUV,unknown,0,2019-04-17,7,chevrolet,tahoe
17900,2015,excellent,8,hybrid,151976.0,automatic,truck,unknown,1,2018-08-18,26,chevrolet,silverado 2500hd
9450,2012,excellent,4,hybrid,93759.0,automatic,truck,white,1,2018-11-18,1,chevrolet,colorado
12650,1999,like new,8,hybrid,106000.0,automatic,truck,red,0,2018-10-30,17,ford,f250 sd
7200,2006,good,6,hybrid,91720.0,automatic,van,grey,0,2018-05-23,31,toyota,sienna
12500,2005,good,8,hybrid,103000.0,automatic,truck,grey,0,2019-02-01,27,toyota,tundra
18500,2017,like new,4,hybrid,65000.0,automatic,SUV,grey,0,2019-02-08,9,nissan,rogue
4500,1988,good,8,hybrid,800.0,automatic,truck,white,1,2018-06-01,59,chevrolet,silverado
28000,2017,like new,6,hybrid,14997.0,automatic,van,blue,0,2018-05-19,125,toyota,sienna
12500,2015,excellent,4,hybrid,70000.0,automatic,sedan,grey,0,2018-07-30,61,toyota,camry
4500,2008,good,4,hybrid,175000.0,automatic,sedan,grey,0,2018-05-14,106,toyota,prius
11850,2017,excellent,4,hybrid,67580.0,automatic,sedan,silver,0,2018-08-30,30,ford,fusion se
11850,2017,excellent,4,hybrid,69200.0,automatic,sedan,white,0,2018-05-30,81,ford,fusion se
2500,1999,fair,8,hybrid,170000.0,automatic,SUV,red,1,2018-06-16,131,chevrolet,tahoe
18950,2015,excellent,8,hybrid,101453.0,automatic,truck,white,1,2018-11-06,31,ford,f150
2488,2004,excellent,8,hybrid,110000.0,automatic,SUV,black,1,2018-08-24,21,jeep,cherokee
14500,2017,like new,4,hybrid,47000.0,automatic,sedan,white,0,2018-11-05,61,nissan,altima
3500,2007,good,6,hybrid,153000.0,automatic,sedan,black,0,2019-01-22,30,chevrolet,impala
700,2006,salvage,6,hybrid,212523.0,manual,sedan,grey,0,2018-10-17,100,dodge,charger
14000,2013,excellent,8,hybrid,114080.0,automatic,SUV,white,1,2018-07-10,22,ford,f150
34500,2015,excellent,8,hybrid,131473.0,automatic,truck,silver,1,2018-06-04,27,chevrolet,silverado 2500hd
25588,2015,like new,6,hybrid,71000.0,automatic,truck,black,1,2018-07-03,66,toyota,tacoma
3900,2009,good,4,hybrid,190600.0,automatic,sedan,red,0,2018-07-16,36,toyota,camry
22988,2017,like new,6,hybrid,19732.0,manual,coupe,black,0,2018-06-02,21,chevrolet,camaro
10000,2014,good,6,hybrid,159416.0,automatic,SUV,white,1,2018-09-06,88,jeep,grand cherokee
4950,2011,excellent,4,hybrid,110216.0,automatic,sedan,black,1,2018-08-08,26,ford,focus
5900,2008,excellent,6,hybrid,95897.0,automatic,SUV,white,1,2019-04-08,6,buick,enclave
5775,2007,good,6,hybrid,100799.0,automatic,sedan,unknown,0,2018-06-01,33,toyota,camry
14900,2017,good,4,hybrid,83000.0,automatic,SUV,black,0,2018-11-22,23,chevrolet,equinox
26588,2017,like new,8,hybrid,34000.0,automatic,coupe,white,0,2019-03-14,39,ford,mustang
2000,2004,good,6,hybrid,182982.0,automatic,sedan,black,0,2018-10-24,33,hyundai,elantra
5800,2004,good,8,hybrid,201000.0,automatic,truck,grey,1,2018-12-08,9,ram,1500
5300,2010,good,6,hybrid,100400.0,automatic,sedan,blue,0,2018-09-29,72,chevrolet,impala
1000,2016,excellent,8,hybrid,16000.0,automatic,truck,red,1,2018-11-04,13,ford,f150
4000,2010,good,4,hybrid,143000.0,automatic,sedan,unknown,0,2018-05-04,45,hyundai,sonata
7200,2012,excellent,4,hybrid,159.0,automatic,sedan,black,0,2019-04-12,29,toyota,camry
10250,2013,good,6,hybrid,92000.0,automatic,mini-van,custom,0,2018-08-19,25,chrysler,town & country
1300,1995,good,4,hybrid,185000.0,automatic,sedan,brown,0,2019-01-20,39,toyota,camry
2599,2015,like new,6,hybrid,84769.0,automatic,SUV,white,0,2018-10-29,70,buick,enclave
292,2013,excellent,6,hybrid,83308.0,automatic,wagon,unknown,1,2018-07-09,51,ford,explorer
228,2006,excellent,8,hybrid,128155.0,automatic,truck,silver,0,2019-03-10,36,ram,1500
7000,2007,good,8,hybrid,245000.0,automatic,truck,silver,1,2019-01-12,52,chevrolet,silverado
13995,2013,excellent,6,hybrid,119072.0,automatic,SUV,silver,1,2018-05-03,104,ford,explorer
17495,2014,excellent,6,hybrid,120091.0,automatic,SUV,grey,1,2018-05-11,33,jeep,cherokee
16995,2013,excellent,8,hybrid,131741.0,automatic,truck,unknown,1,2019-01-17,7,ford,f150
4000,1997,good,8,hybrid,300000.0,automatic,truck,custom,1,2018-10-06,25,ford,f250
20997,2015,like new,6,hybrid,84769.0,automatic,SUV,white,0,2019-04-12,38,buick,enclave
3500,1999,fair,8,hybrid,230000.0,automatic,truck,unknown,1,2018-05-04,58,ford,f350 sd
14500,2013,good,8,hybrid,124000.0,automatic,truck,unknown,1,2018-06-19,126,ram,3500
6750,2001,good,10,hybrid,137000.0,automatic,truck,silver,1,2018-05-31,26,ford,f250 sd
